INFO:     Will watch for changes in these directories: ['/home/ec2-user/dentc-backend']
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
INFO:     Started reloader process [28402] using WatchFiles
2025-12-27 05:42:52,264 | INFO | app.api.v1.users.routes | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | current_user ------- > <app.models.user.User object at 0x7f84ca94c210>
2025-12-27 05:42:53,054 | INFO | app.middleware.logging | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | POST /api/v1/users/create | status=400 | duration=3368.71ms | client=106.215.170.254
2025-12-27 05:42:53,054 | INFO | uvicorn.access | req_id=- | user=- | tenant=- | 106.215.170.254:29745 - "POST /api/v1/users/create HTTP/1.1" 400
2025-12-27 05:43:00,417 | INFO | app.middleware.logging | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | Inside request_logging_middleware ffcc1647-860c-49cc-864e-7d7468a57189 <Token var=<ContextVar name='request_id' default='-' at 0x7f84ccd2fce0> at 0x7f84cad84a00>
2025-12-27 05:43:00,417 | INFO | app.middleware.logging | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | Inside request_logging_middleware request : <starlette.middleware.base._CachedRequest object at 0x7f84caded990> 
2025-12-27 05:43:00,418 | INFO | app.utils.token | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | Decoded payload : {'sub': '12', 'tenant_id': 1, 'is_superuser': False, 'exp': 1766817534}
2025-12-27 05:43:00,418 | INFO | app.core.tenancy | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | schema_name -->  tenant_1
2025-12-27 05:43:01,008 | INFO | app.utils.token | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | Decoded payload : {'sub': '12', 'tenant_id': 1, 'is_superuser': False, 'exp': 1766817534}
2025-12-27 05:43:01,008 | INFO | app.api.v1.auth.dependencies | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | user_id 12, tenant_id : 1
2025-12-27 05:43:01,797 | INFO | app.services.rbac_service | req_id=ffcc1647-860c-49cc-864e-7d7468a57189 | user=- | tenant=- | role : -----> <app.models.role.Role object at 0x7f84ca95f010>
